,artistName,trackName,msPlayed,dayOfWeek,month,dayTime
3109,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",2.6158,weekend,winter,morning
3112,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.0631166666666667,weekend,winter,morning
3117,The Weeknd,Tell Your Friends,5.572216666666667,weekend,winter,night
3118,The Weeknd,Often,4.150666666666667,weekend,winter,night
3120,The Weeknd,The Hills,3.8949166666666666,weekend,winter,night
3121,The Weeknd,Acquainted,5.814216666666667,weekend,winter,night
3122,The Weeknd,Can't Feel My Face,3.558666666666667,weekend,winter,night
3123,The Weeknd,Shameless,3.0765166666666666,weekend,winter,night
3125,The Weeknd,Tell Your Friends,5.572216666666667,weekend,winter,night
3126,The Weeknd,Often,4.150666666666667,weekend,winter,night
3127,The Weeknd,The Hills,4.03755,weekend,winter,night
3129,The Weeknd,Can't Feel My Face,3.558666666666667,weekend,winter,night
3130,The Weeknd,Shameless,4.2251,weekend,winter,morning
3131,The Weeknd,Earned It (Fifty Shades Of Grey),2.720466666666667,weekend,winter,morning
3133,The Weeknd,In The Night,7.5419,weekend,winter,morning
3134,The Weeknd,As You Are,5.016766666666666,weekend,winter,morning
3138,The Weeknd,In The Night,3.92755,weekend,winter,afternoon
3140,The Weeknd,Losers,4.685766666666667,weekend,winter,afternoon
3141,The Weeknd,Tell Your Friends,5.572216666666667,weekend,winter,afternoon
3142,The Weeknd,Often,4.150666666666667,weekend,winter,afternoon
3143,The Weeknd,The Hills,4.03755,weekend,winter,afternoon
3147,The Weeknd,Tell Your Friends,5.572216666666667,weekend,winter,afternoon
3148,The Weeknd,Often,4.150666666666667,weekend,winter,afternoon
3151,The Weeknd,Often,3.98795,weekend,winter,afternoon
3154,The Weeknd,The Hills,4.03755,weekend,winter,afternoon
3155,The Weeknd,Acquainted,5.814216666666667,weekend,winter,afternoon
3156,The Weeknd,Can't Feel My Face,2.7533333333333334,monday,winter,morning
3157,The Weeknd,Shameless,4.2251,monday,winter,morning
3158,ZAYN,PILLOWTALK,3.3791,monday,winter,morning
3159,ZAYN,fOoL fOr YoU,3.370216666666667,monday,winter,morning
3160,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,morning
3161,The Weeknd,In The Night,3.92755,monday,winter,morning
3162,The Weeknd,As You Are,3.9487833333333335,monday,winter,morning
3163,The Weeknd,Dark Times,4.344,monday,winter,morning
3164,The Weeknd,Prisoner,4.582666666666666,monday,winter,morning
3165,The Weeknd,Angel,6.2891,monday,winter,morning
3166,The Weeknd,Real Life,3.7228833333333333,monday,winter,morning
3167,The Weeknd,Losers,4.685766666666667,monday,winter,morning
3168,The Weeknd,Tell Your Friends,5.572216666666667,monday,winter,morning
3169,The Weeknd,Often,4.150666666666667,monday,winter,morning
3170,The Weeknd,The Hills,4.03755,monday,winter,morning
3171,The Weeknd,Acquainted,5.814216666666667,monday,winter,morning
3172,The Weeknd,Can't Feel My Face,3.558666666666667,monday,winter,morning
3173,The Weeknd,Shameless,4.2251,monday,winter,morning
3174,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,morning
3175,The Weeknd,In The Night,3.92755,monday,winter,morning
3176,The Weeknd,As You Are,5.674883333333334,monday,winter,morning
3177,The Weeknd,Dark Times,4.344,monday,winter,morning
3178,The Weeknd,Prisoner,4.582666666666666,monday,winter,morning
3179,The Weeknd,Angel,6.2891,monday,winter,morning
3180,The Weeknd,Real Life,3.7228833333333333,monday,winter,morning
3181,The Weeknd,Losers,4.685766666666667,monday,winter,morning
3182,The Weeknd,Tell Your Friends,5.572216666666667,monday,winter,morning
3183,The Weeknd,Often,4.150666666666667,monday,winter,morning
3184,The Weeknd,The Hills,3.7712833333333333,monday,winter,afternoon
3186,Labrinth,Still Don't Know My Name,2.5549,monday,winter,afternoon
3187,Labrinth,All For Us,3.1951666666666667,monday,winter,afternoon
3188,Labrinth,Forever,3.3756,monday,winter,afternoon
3190,Labrinth,All For Us - from the HBO Original Series Euphoria,2.54775,monday,winter,afternoon
3191,Labrinth,I’m Tired (with Zendaya) - Bonus Track,3.1323833333333333,monday,winter,afternoon
3196,Labrinth,Still Don't Know My Name,2.5549,monday,winter,afternoon
3198,Labrinth,Forever,2.7135666666666665,monday,winter,afternoon
3199,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,afternoon
3200,The Weeknd,In The Night,3.92755,monday,winter,afternoon
3201,The Weeknd,As You Are,5.674883333333334,monday,winter,afternoon
3202,The Weeknd,Dark Times,4.344,monday,winter,afternoon
3203,The Weeknd,Prisoner,4.491266666666666,monday,winter,afternoon
3205,The Weeknd,In The Night,3.92755,monday,winter,afternoon
3206,The Weeknd,Dark Times,4.0324,monday,winter,night
3210,The Weeknd,In The Night,3.92755,tuesday,winter,afternoon
3211,The Weeknd,Dark Times,4.344,tuesday,winter,afternoon
3212,The Weeknd,Angel,6.2891,tuesday,winter,afternoon
3213,The Weeknd,Losers,4.685766666666667,tuesday,winter,afternoon
3214,The Weeknd,Tell Your Friends,3.499216666666667,tuesday,winter,afternoon
3216,The Weeknd,Tell Your Friends,5.572216666666667,tuesday,winter,afternoon
3217,The Weeknd,Often,3.4438,tuesday,winter,afternoon
3219,The Weeknd,Tell Your Friends,3.2187333333333332,tuesday,winter,afternoon
3226,The Weeknd,Dark Times,4.2113,tuesday,winter,afternoon
3227,The Weeknd,Tell Your Friends,2.99135,tuesday,winter,afternoon
3231,The Weeknd,Can't Feel My Face,3.558666666666667,tuesday,winter,afternoon
3232,The Weeknd,Shameless,4.2251,tuesday,winter,afternoon
3233,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,afternoon
3234,The Weeknd,In The Night,3.92755,tuesday,winter,afternoon
3236,The Weeknd,Dark Times,4.344,tuesday,winter,afternoon
3237,The Weeknd,Prisoner,4.582666666666666,tuesday,winter,afternoon
3239,The Weeknd,Dark Times,4.344,tuesday,winter,afternoon
3241,The Weeknd,Dark Times,4.344,tuesday,winter,afternoon
3247,The Weeknd,Dark Times,4.344,tuesday,winter,night
3248,The Weeknd,Tell Your Friends,5.572216666666667,tuesday,winter,night
3249,The Weeknd,Often,4.150666666666667,tuesday,winter,night
3250,The Weeknd,The Hills,4.03755,tuesday,winter,night
3253,The Weeknd,Acquainted,2.72955,tuesday,winter,night
3254,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,night
3255,The Weeknd,In The Night,3.92755,tuesday,winter,night
3256,The Weeknd,As You Are,3.04265,tuesday,winter,night
3257,The Weeknd,Dark Times,4.344,wednesday,winter,morning
3258,The Weeknd,Dark Times,4.344,wednesday,winter,morning
3259,The Weeknd,Dark Times,3.563,wednesday,winter,morning
3261,The Weeknd,Dark Times,4.344,wednesday,winter,morning
3263,The Weeknd,Dark Times,4.344,wednesday,winter,morning
3264,The Weeknd,Dark Times,4.344,wednesday,winter,morning
3265,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3266,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3267,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3268,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3269,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3270,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3271,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3272,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3273,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3274,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3275,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3276,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3277,The Weeknd,Dark Times,4.344,wednesday,winter,afternoon
3283,The Weeknd,Tell Your Friends,5.572216666666667,wednesday,winter,night
3284,The Weeknd,Often,2.9643166666666665,wednesday,winter,night
3285,The Weeknd,Dark Times,4.344,wednesday,winter,night
3295,The Weeknd,The Hills,3.83345,thursday,winter,morning
3296,The Weeknd,Earned It (Fifty Shades Of Grey),3.9511833333333333,thursday,winter,morning
3297,The Weeknd,In The Night,2.605166666666667,thursday,winter,morning
3299,The Weeknd,Dark Times,3.713766666666667,thursday,winter,morning
3301,Kendrick Lamar,Silent Hill,3.67965,thursday,winter,morning
3302,Arctic Monkeys,505,4.2264333333333335,thursday,winter,morning
3303,Johnny Cash,Hurt,3.6088833333333334,thursday,winter,morning
3309,Logic,Confessions of a Dangerous Mind,4.7311,thursday,winter,night
3310,Radiohead,Creep,3.977333333333333,thursday,winter,night
3311,Tom Waits,Goin' Out West,3.3373333333333335,thursday,winter,night
3312,Cigarettes After Sex,Sweet,2.6121166666666666,thursday,winter,night
3313,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,friday,winter,morning
3314,The Weeknd,In The Night,3.92755,friday,winter,morning
3315,The Weeknd,As You Are,5.674883333333334,friday,winter,afternoon
3317,The Weeknd,Dark Times,4.344,friday,winter,afternoon
3318,The Weeknd,Dark Times,4.344,friday,winter,afternoon
3319,The Weeknd,Prisoner,4.617383333333334,friday,winter,afternoon
3320,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,weekend,winter,morning
3321,The Weeknd,In The Night,3.92755,weekend,winter,morning
3323,The Weeknd,Dark Times,6.226016666666666,weekend,winter,afternoon
3324,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,weekend,winter,afternoon
3325,The Weeknd,In The Night,3.664066666666667,weekend,winter,afternoon
3332,The Weeknd,Dark Times,4.359766666666666,weekend,winter,afternoon
3337,The Weeknd,Earned It (Fifty Shades Of Grey),2.8895666666666666,weekend,winter,afternoon
3338,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,weekend,winter,afternoon
3339,The Weeknd,In The Night,3.92755,weekend,winter,afternoon
3340,The Weeknd,As You Are,4.763516666666667,weekend,winter,afternoon
3341,Coldplay,Paradise,4.645316666666667,weekend,winter,afternoon
3348,Coldplay,Hymn for the Weekend,4.304433333333333,monday,winter,morning
3349,Arctic Monkeys,Do I Wanna Know?,4.5399,monday,winter,morning
3350,Radiohead,Creep,3.977333333333333,monday,winter,morning
3355,Coldplay,Yellow,4.4462166666666665,monday,winter,morning
3356,Arctic Monkeys,I Wanna Be Yours,3.065933333333333,monday,winter,morning
3357,OneRepublic,Secrets,3.744883333333333,monday,winter,morning
3358,The Chainsmokers,Something Just Like This,4.1193333333333335,monday,winter,morning
3359,The Verve,The Drugs Don't Work,2.53375,monday,winter,morning
3361,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,morning
3362,The Weeknd,In The Night,3.92755,monday,winter,morning
3364,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,morning
3365,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,morning
3366,The Weeknd,Earned It (Fifty Shades Of Grey),9.490483333333334,monday,winter,morning
3386,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,morning
3388,The Weeknd,In The Night,2.9949333333333334,tuesday,winter,morning
3389,The Weeknd,Dark Times,4.344,tuesday,winter,morning
3390,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,morning
3391,The Weeknd,In The Night,2.9185,tuesday,winter,morning
3392,The Weeknd,As You Are,4.490683333333333,tuesday,winter,morning
3393,The Weeknd,Dark Times,4.344,tuesday,winter,morning
3395,The Weeknd,Prisoner,3.7702666666666667,tuesday,winter,morning
3398,The Weeknd,Dark Times,7.806316666666667,tuesday,winter,morning
3399,The Weeknd,Prisoner,4.415566666666667,weekend,winter,night
3400,The Weeknd,Dark Times,4.344,weekend,winter,night
3402,The Weeknd,Prisoner,3.2134666666666667,monday,winter,morning
3404,The Weeknd,Angel,6.2891,monday,winter,morning
3405,The Weeknd,Real Life,3.7228833333333333,monday,winter,afternoon
3406,The Weeknd,Losers,4.685766666666667,monday,winter,afternoon
3407,The Weeknd,Tell Your Friends,5.572216666666667,monday,winter,afternoon
3408,The Weeknd,Often,4.150666666666667,monday,winter,afternoon
3409,The Weeknd,The Hills,4.03755,monday,winter,night
3410,The Weeknd,Acquainted,5.814216666666667,monday,winter,night
3411,The Weeknd,Can't Feel My Face,3.558666666666667,monday,winter,night
3412,The Weeknd,Shameless,4.2251,monday,winter,night
3413,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,winter,night
3415,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,afternoon
3417,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,afternoon
3418,The Weeknd,In The Night,3.92755,tuesday,winter,afternoon
3419,The Weeknd,As You Are,5.045233333333333,tuesday,winter,afternoon
3420,The Weeknd,Earned It (Fifty Shades Of Grey),4.92145,tuesday,winter,afternoon
3421,The Weeknd,In The Night,3.92755,tuesday,winter,afternoon
3422,The Weeknd,As You Are,4.89685,tuesday,winter,afternoon
3423,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,afternoon
3424,The Weeknd,In The Night,3.92755,tuesday,winter,afternoon
3425,The Weeknd,As You Are,3.00065,tuesday,winter,afternoon
3427,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,winter,night
3429,Labrinth,Still Don't Know My Name,2.8776,wednesday,winter,morning
3430,Labrinth,All For Us,3.1951666666666667,wednesday,winter,morning
3431,Labrinth,Forever,3.3756,wednesday,winter,morning
3432,Labrinth,When I R.I.P.,2.90945,wednesday,winter,morning
3433,Labrinth,Jealous,4.794883333333333,wednesday,winter,morning
3434,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.5617666666666667,wednesday,winter,morning
3435,Labrinth,I’m Tired (with Zendaya) - Bonus Track,3.1323833333333333,wednesday,winter,morning
3438,Labrinth,Still Don't Know My Name,5.68365,wednesday,winter,morning
3441,Labrinth,All For Us,2.589933333333333,wednesday,winter,morning
3444,Labrinth,I’m Tired (with Zendaya) - Bonus Track,3.1323833333333333,wednesday,winter,morning
3446,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",2.6342833333333333,wednesday,winter,morning
3464,Labrinth,Still Don't Know My Name,2.5549,wednesday,winter,afternoon
3466,Labrinth,All For Us,2.53695,wednesday,winter,afternoon
3489,FINNEAS,Let's Fall in Love for the Night,2.9794,thursday,winter,afternoon
3497,FINNEAS,Can't Wait To Be Dead,3.22005,thursday,winter,night
3498,FINNEAS,I Lost a Friend,3.9013833333333334,friday,winter,morning
3607,The Weeknd,In The Night,4.501916666666666,weekend,spring,afternoon
3608,The Weeknd,Earned It (Fifty Shades Of Grey),3.1757833333333334,weekend,spring,afternoon
3609,The Weeknd,Earned It (Fifty Shades Of Grey),4.64375,monday,spring,morning
3611,The Weeknd,In The Night,3.92755,monday,spring,morning
3612,The Weeknd,Dark Times,4.344,monday,spring,morning
3619,The Weeknd,The Hills,3.8743,monday,spring,afternoon
3620,The Weeknd,Real Life,3.7228833333333333,monday,spring,afternoon
3621,The Weeknd,Losers,4.685766666666667,monday,spring,afternoon
3622,The Weeknd,Tell Your Friends,5.572216666666667,monday,spring,afternoon
3623,The Weeknd,Often,4.150666666666667,monday,spring,afternoon
3624,The Weeknd,The Hills,4.03755,monday,spring,afternoon
3625,The Weeknd,Acquainted,5.814216666666667,monday,spring,afternoon
3626,The Weeknd,Can't Feel My Face,3.558666666666667,monday,spring,afternoon
3627,The Weeknd,Shameless,4.2251,monday,spring,afternoon
3628,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,monday,spring,afternoon
3629,The Weeknd,In The Night,3.92755,monday,spring,afternoon
3630,The Weeknd,As You Are,5.674883333333334,tuesday,spring,morning
3631,The Weeknd,Dark Times,4.344,tuesday,spring,morning
3632,The Weeknd,Prisoner,4.582666666666666,tuesday,spring,morning
3633,The Weeknd,Angel,6.2891,tuesday,spring,morning
3634,The Weeknd,Real Life,3.7228833333333333,tuesday,spring,morning
3635,The Weeknd,Losers,4.685766666666667,tuesday,spring,morning
3636,The Weeknd,Tell Your Friends,5.572216666666667,tuesday,spring,morning
3637,The Weeknd,Often,4.150666666666667,tuesday,spring,morning
3638,The Weeknd,The Hills,4.03755,tuesday,spring,morning
3639,The Weeknd,Acquainted,5.814216666666667,tuesday,spring,morning
3640,The Weeknd,Can't Feel My Face,3.558666666666667,tuesday,spring,morning
3641,The Weeknd,Shameless,4.2251,tuesday,spring,morning
3642,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,spring,morning
3643,The Weeknd,In The Night,3.92755,tuesday,spring,morning
3644,The Weeknd,As You Are,5.674883333333334,tuesday,spring,morning
3645,The Weeknd,Dark Times,4.344,tuesday,spring,night
3646,The Weeknd,Prisoner,4.582666666666666,tuesday,spring,night
3648,The Weeknd,Real Life,3.7228833333333333,tuesday,spring,night
3649,The Weeknd,Losers,4.489933333333333,wednesday,spring,morning
3718,The Weeknd,Real Life,3.7228833333333333,thursday,spring,afternoon
3721,The Weeknd,Real Life,3.7228833333333333,thursday,spring,afternoon
3723,The Weeknd,Tell Your Friends,4.66355,thursday,spring,afternoon
3727,The Weeknd,The Hills,3.9145833333333333,thursday,spring,afternoon
3728,The Weeknd,Shameless,4.2251,thursday,spring,afternoon
3729,The Weeknd,Earned It (Fifty Shades Of Grey),4.309983333333333,thursday,spring,afternoon
3732,The Weeknd,Dark Times,4.344,thursday,spring,afternoon
3733,The Weeknd,Prisoner,4.582666666666666,thursday,spring,night
3734,The Weeknd,Angel,6.2891,thursday,spring,night
3735,The Weeknd,Real Life,3.7228833333333333,thursday,spring,night
3737,The Weeknd,Tell Your Friends,4.635316666666666,thursday,spring,night
3739,The Weeknd,The Hills,4.03755,thursday,spring,night
3742,The Weeknd,Shameless,4.2251,friday,spring,morning
3743,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,friday,spring,morning
3745,The Weeknd,Earned It (Fifty Shades Of Grey),3.6243666666666665,friday,spring,morning
3746,The Weeknd,In The Night,2.8827166666666666,friday,spring,morning
3747,The Weeknd,Dark Times,3.83695,friday,spring,morning
3748,The Weeknd,Real Life,2.795,friday,spring,morning
3749,The Weeknd,Real Life,3.0291,friday,spring,morning
3750,The Weeknd,Dark Times,4.344,friday,spring,morning
3752,The Weeknd,Often,3.60225,friday,spring,morning
3753,The Weeknd,In The Night,3.92755,friday,spring,morning
3755,Labrinth,Still Don't Know My Name,2.5549,friday,spring,morning
3756,Labrinth,All For Us,3.1951666666666667,friday,spring,morning
3757,Labrinth,Forever,3.3756,friday,spring,morning
3758,Labrinth,When I R.I.P.,2.90945,friday,spring,morning
3759,Labrinth,Jealous,3.99875,friday,spring,morning
3760,Labrinth,I’m Tired (with Zendaya) - Bonus Track,3.1323833333333333,friday,spring,morning
3761,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",3.1171,friday,spring,morning
3763,Labrinth,I'm Tired - Long Version,3.51895,friday,spring,morning
3765,Sia,Cheap Thrills,3.4542,friday,spring,morning
3768,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",3.1171,friday,spring,morning
3769,David Guetta,Let's Love,3.3440833333333333,friday,spring,morning
3770,Sean Paul,Dynamite (feat. Sia),3.5444666666666667,friday,spring,morning
3773,FINNEAS,I Lost a Friend,3.9503333333333335,friday,spring,morning
3774,FINNEAS,I Lost a Friend,3.9212,friday,spring,morning
3775,Nelly Furtado,Say It Right,3.2013833333333332,friday,spring,morning
3782,Arctic Monkeys,505,3.5869833333333334,friday,spring,morning
3786,The Weeknd,Real Life,2.798766666666667,friday,spring,morning
3787,The Weeknd,Often,3.809083333333333,friday,spring,morning
3790,The Weeknd,Dark Times,4.344,friday,spring,morning
3793,The Weeknd,Real Life,2.9459166666666667,friday,spring,morning
3795,The Weeknd,Tell Your Friends,5.572216666666667,friday,spring,morning
3796,The Weeknd,Often,4.150666666666667,friday,spring,morning
3801,The Weeknd,Shameless,3.8246,friday,spring,morning
3802,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,friday,spring,morning
3804,The Weeknd,Dark Times,4.344,friday,spring,afternoon
3805,The Weeknd,Prisoner,4.582666666666666,friday,spring,afternoon
3807,Billie Eilish,all the good girls go to hell,2.8139833333333333,friday,spring,afternoon
3814,Billie Eilish,bury a friend,2.5283166666666665,weekend,spring,afternoon
3815,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,4.50865,weekend,spring,afternoon
3818,Billie Eilish,bitches broken hearts,2.9411833333333335,weekend,spring,afternoon
3819,Billie Eilish,come out and play,3.50625,weekend,spring,afternoon
3825,Billie Eilish,come out and play,3.50625,weekend,spring,afternoon
3826,Billie Eilish,come out and play,5.925633333333334,weekend,spring,afternoon
3827,Billie Eilish,bitches broken hearts,2.9411833333333335,weekend,spring,afternoon
3828,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,2.7070166666666666,weekend,spring,midNight
3829,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,4.50865,weekend,spring,morning
3830,Billie Eilish,come out and play,3.50625,weekend,spring,morning
3831,Billie Eilish,come out and play,3.50625,weekend,spring,morning
3832,Billie Eilish,bitches broken hearts,2.9411833333333335,weekend,spring,morning
3833,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,4.50865,weekend,spring,morning
3834,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,4.50865,weekend,spring,morning
3835,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,3.6485166666666666,weekend,spring,morning
3836,Sia,Alive,4.392,weekend,spring,morning
3837,Sia,One Million Bullets,4.049166666666666,weekend,spring,morning
3839,Sia,Unstoppable,3.5956,weekend,spring,morning
3840,Sia,Cheap Thrills,3.5277666666666665,weekend,spring,morning
3844,Sia,Alive,3.616433333333333,weekend,spring,morning
3845,Sia,Alive,4.392,weekend,spring,morning
3846,Sia,Alive,2.7194166666666666,weekend,spring,morning
3848,Sia,Alive,4.392,weekend,spring,morning
3849,FINNEAS,I Lost a Friend,3.9503333333333335,weekend,spring,morning
3851,Sia,Alive,4.392,weekend,spring,morning
3853,FINNEAS,I Lost a Friend,3.9503333333333335,weekend,spring,morning
3856,Sia,Alive,4.392,weekend,spring,morning
3857,Sia,Alive,4.392,weekend,spring,morning
3858,FINNEAS,I Lost a Friend,3.9503333333333335,weekend,spring,morning
3860,FINNEAS,I Lost a Friend,3.9503333333333335,weekend,spring,afternoon
3861,Nelly Furtado,Say It Right,2.5044833333333334,weekend,spring,afternoon
3862,Sia,Alive,4.392,weekend,spring,afternoon
3865,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3867,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3869,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3878,Sia,Alive,4.392,monday,spring,morning
3879,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3881,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3883,Sia,Alive,2.9507666666666665,monday,spring,morning
3884,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,morning
3885,Nelly Furtado,Say It Right,3.718,monday,spring,morning
3886,Duman,Öyle Dertli,5.0289,monday,spring,morning
3894,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,afternoon
3895,Nelly Furtado,Say It Right,4.266483333333333,monday,spring,afternoon
3898,FINNEAS,I Lost a Friend,3.9503333333333335,monday,spring,night
3900,The Weeknd,Real Life,3.7228833333333333,tuesday,spring,morning
3901,The Weeknd,Losers,4.685766666666667,tuesday,spring,morning
3902,The Weeknd,Tell Your Friends,2.547066666666667,tuesday,spring,morning
3908,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,tuesday,spring,morning
3910,The Weeknd,In The Night,3.92755,tuesday,spring,morning
3911,The Weeknd,Dark Times,4.344,tuesday,spring,morning
3912,The Weeknd,Prisoner,4.582666666666666,tuesday,spring,morning
3913,The Weeknd,Angel,6.2891,tuesday,spring,morning
3914,The Weeknd,Real Life,3.7228833333333333,tuesday,spring,morning
3915,The Weeknd,Losers,4.685766666666667,tuesday,spring,morning
3916,The Weeknd,Tell Your Friends,5.572216666666667,tuesday,spring,morning
3917,The Weeknd,Often,4.150666666666667,tuesday,spring,morning
3918,The Weeknd,The Hills,4.03755,tuesday,spring,morning
3919,The Weeknd,Acquainted,5.814216666666667,tuesday,spring,morning
3930,Doja Cat,You Right,2.7049666666666665,tuesday,spring,morning
3932,The Weeknd,Call Out My Name,3.806216666666667,tuesday,spring,morning
3933,The Weeknd,Try Me,3.6851,tuesday,spring,morning
3934,The Weeknd,Wasted Times,3.67155,tuesday,spring,morning
3936,The Weeknd,I Was Never There,5.9795,tuesday,spring,morning
3937,The Weeknd,Hurt You,3.8337666666666665,tuesday,spring,morning
3938,The Weeknd,Privilege,2.8428833333333334,tuesday,spring,morning
3939,The Weeknd,Call Out My Name - A Cappella,3.7457666666666665,tuesday,spring,morning
3948,The Weeknd,Earned It (Fifty Shades Of Grey),3.8082,tuesday,spring,night
3954,FINNEAS,I Lost a Friend,7.765983333333334,wednesday,spring,morning
3958,FINNEAS,I Lost a Friend,3.9503333333333335,wednesday,spring,morning
3962,FINNEAS,I Lost a Friend,3.9503333333333335,wednesday,spring,morning
3963,Nelly Furtado,Say It Right,3.57135,wednesday,spring,morning
3965,FINNEAS,I Lost a Friend,7.59595,wednesday,spring,morning
3966,Nelly Furtado,Say It Right,3.718,wednesday,spring,morning
3970,FINNEAS,I Lost a Friend,3.9503333333333335,wednesday,spring,morning
3972,FINNEAS,I Lost a Friend,3.9503333333333335,wednesday,spring,morning
3974,FINNEAS,Break My Heart Again,3.6888833333333335,wednesday,spring,morning
3976,FINNEAS,I Lost a Friend,3.9503333333333335,wednesday,spring,morning
3978,FINNEAS,Break My Heart Again,7.0223,wednesday,spring,afternoon
3979,FINNEAS,I Lost a Friend,3.22905,wednesday,spring,afternoon
3980,FINNEAS,Break My Heart Again,3.6418166666666667,wednesday,spring,afternoon
3983,Labrinth,All For Us,2.547433333333333,wednesday,spring,afternoon
3986,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",2.5805,wednesday,spring,afternoon
3989,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",3.1171,thursday,spring,morning
3991,FINNEAS,Let's Fall in Love for the Night,3.1724666666666668,thursday,spring,morning
3992,FINNEAS,Break My Heart Again,3.9668666666666668,thursday,spring,morning
3993,Sia,Alive,3.4388833333333335,thursday,spring,morning
3994,FINNEAS,Break My Heart Again,3.9668666666666668,thursday,spring,morning
3995,Sia,Alive,4.392,thursday,spring,morning
3996,FINNEAS,I Lost a Friend,3.9503333333333335,thursday,spring,morning
3997,Nelly Furtado,Say It Right,2.7697,thursday,spring,morning
3998,FINNEAS,I Lost a Friend,3.9503333333333335,thursday,spring,morning
3999,Nelly Furtado,Say It Right,2.7024333333333335,thursday,spring,morning
4000,FINNEAS,I Lost a Friend,3.9503333333333335,thursday,spring,morning
4001,Nelly Furtado,Say It Right,2.52975,thursday,spring,morning
4002,Imagine Dragons,Believer,3.4057666666666666,thursday,spring,morning
4004,FINNEAS,I Lost a Friend,3.9124833333333333,thursday,spring,morning
4005,FINNEAS,What They'll Say About Us,3.020166666666667,thursday,spring,morning
4007,FINNEAS,I Lost a Friend,3.9503333333333335,thursday,spring,afternoon
4008,Nelly Furtado,Say It Right,3.718,thursday,spring,afternoon
4010,Seafret,Oceans,3.5906666666666665,thursday,spring,afternoon
4011,Kendrick Lamar,Silent Hill,3.67965,thursday,spring,afternoon
